Name	ER-ERR1084763	ER-ERR1084764	ER-ERR1084765	ER-ERR1084775	ER-ERR1084805	ER-ERR1084806	ER-ERR1084811	TN-ERR1084766	TN-ERR1084768	TN-ERR1084798	TN-ERR1084799	TN-ERR1084800	TN-ERR1084801	TN-ERR1084802	TN-ERR1084803	TN-ERR1084804	TN-ERR1084807	TN-ERR1084808	TN-ERR1084809	TN-ERR1084810
ENSG00000202198	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000203284	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0
ENSG00000203307	4	0	1	0	0	1	0	0	7	7	1	1	0	0	0	0	3	0	2	0
ENSG00000203506	0	0	0	0	0	0	0	1	0	0	0	0	0	6	0	0	0	0	0	3
ENSG00000203652	0	0	0	0	0	0	0	0	0	0	0	0	3	8	0	0	0	0	0	0
ENSG00000203849	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0
ENSG00000203879	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
ENSG00000204130	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000204138	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	1	0	0	0	0
ENSG00000204463	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000204514	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000204525	57	42	21	82	28	27	146	19	23	3	15	78	162	49	152	90	980	237	171	97
ENSG00000204592	0	0	0	8	1	0	2	2	0	0	0	4	1	6	0	1	23	17	9	6
ENSG00000204622	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
ENSG00000204623	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0
ENSG00000204632	0	0	0	1	0	1	0	1	0	0	0	279	11	1	0	1	100	0	5	0
ENSG00000204642	0	0	0	0	1	0	0	0	0	0	0	0	1	1	0	1	2	5	0	0
ENSG00000204852	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000204957	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000205076	0	0	0	0	283	8	0	0	0	0	0	4	56	0	0	0	69	0	79	0
ENSG00000205325	0	1	1	0	1	1	0	0	128	69	0	35	153	3	0	0	56	0	14	24
ENSG00000205336	0	0	0	0	0	0	0	0	0	1	0	0	0	2	0	0	2	0	0	0
ENSG00000205420	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0
ENSG00000205542	1532	1160	1819	70	7536	2618	3095	395	3083	4294	18629	3039	8081	644	11743	6241	5430	24082	6844	1625
ENSG00000205595	0	0	0	1	0	41	2	0	0	0	2	0	1	0	1	0	0	4	3	0
ENSG00000205662	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	3
ENSG00000205663	0	0	0	0	0	0	15	0	125	4	6	65	0	0	0	1	61	2	4	12
ENSG00000205664	10	3	3	4	16	0	2	0	16	10	14	27	4	4	7	21	7	0	5	2
ENSG00000205971	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0
ENSG00000206150	1	0	1	1	1	0	2	1	1	1	0	7	0	2	4	0	1	2	0	4
ENSG00000206192	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0
ENSG00000206249	0	2	0	0	0	0	0	0	178	177	12	0	99	29	0	71	11	0	7	55
ENSG00000206341	0	0	0	2	0	0	0	0	0	0	0	0	0	0	1	2	3	0	0	0
ENSG00000206432	0	0	0	0	0	0	0	5	197	11	0	515	152	13	12	91	54	0	422	142
ENSG00000206503	0	0	0	8	4	0	4	3	1	0	9	0	18	12	2	3	87	5	28	9
ENSG00000206527	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000206685	0	0	0	2	1	0	0	9	1	0	0	3	1	0	0	0	8	0	0	0
ENSG00000206965	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0
ENSG00000207600	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0
ENSG00000207802	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	1	2	0	0
ENSG00000207863	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
ENSG00000210082	0	0	0	2	0	0	0	0	1	0	1	1	0	0	1	0	0	0	0	0
ENSG00000210100	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0
ENSG00000210140	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000210151	0	0	0	0	0	2	0	0	0	0	0	0	0	0	1	0	0	0	0	0
ENSG00000211455	6	4	7	6	13	2	5	4	28	40	60	30	6	42	7	26	57	0	6	2
ENSG00000212807	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0
ENSG00000212829	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000212907	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	1
ENSG00000212994	0	0	0	0	0	2	0	0	0	0	0	0	0	2	2	1	0	2	0	1
ENSG00000213023	0	0	0	3	0	0	1	2	24	11	25	2	0	0	230	0	197	29	2	0
ENSG00000213064	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
ENSG00000213071	0	0	0	0	0	0	0	1	0	0	0	11	0	0	0	0	0	0	1	0
ENSG00000213081	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	14	0	0	0	2
ENSG00000213186	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
ENSG00000213189	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0
ENSG00000213214	0	3	4	0	2	2	0	0	6	0	0	0	6	0	2	0	0	7	11	0
ENSG00000213225	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000213235	0	0	0	0	0	0	0	1	0	1	0	0	1	0	0	3	0	0	0	0
ENSG00000213300	227	285	259	292	265	132	307	72	278	360	266	331	463	179	262	538	242	252	388	43
ENSG00000213366	0	0	0	26	1	12	1	0	0	2	0	2	0	0	1	8	8	4	12	0
ENSG00000213380	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0
ENSG00000213406	0	2	0	0	0	0	0	5	4	3	9	14	0	0	1	0	9	2	1	17
ENSG00000213442	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
ENSG00000213462	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000213463	306	349	332	475	518	325	553	42	94	124	154	597	155	204	301	191	377	372	372	36
ENSG00000213465	1	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
ENSG00000213480	0	0	0	0	0	0	0	0	0	0	0	0	0	7	0	0	0	0	0	0
ENSG00000213563	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
ENSG00000213585	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0
ENSG00000213625	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
ENSG00000213658	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
ENSG00000213699	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000213853	4	1	0	9	0	1	0	0	0	0	0	0	0	0	4	0	0	0	4	0
ENSG00000213886	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	2	0	0	0
ENSG00000213888	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000213967	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
ENSG00000213988	0	0	0	0	1	0	0	0	2	0	0	2	0	0	2	0	3	0	0	15
ENSG00000214199	1	0	0	1	3	0	0	0	4	2	3	5	6	2	0	1	2	2	1	0
ENSG00000214391	3	0	0	0	0	2	1	0	0	0	0	0	2	0	2	1	0	0	0	0
ENSG00000214402	0	0	0	0	2	3	1	1	0	0	0	0	3	0	0	28	25	0	0	0
ENSG00000214491	0	0	1	0	1	0	1	0	0	75	1	17	0	1	0	0	39	1	40	0
ENSG00000214653	0	0	0	0	0	0	1	0	0	2	0	1	6	0	0	4	0	1	2	0
ENSG00000214700	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000214822	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
ENSG00000214842	0	0	0	0	0	0	0	0	10	3	0	2	3	4	19	2	4	0	3	0
ENSG00000214976	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0
ENSG00000215093	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	1	1	0
ENSG00000215182	0	2	5	0	5445	0	7	5	0	0	12	25	7	1	1	98	59	15	6	1
ENSG00000215193	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0
ENSG00000215198	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
ENSG00000215256	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
ENSG00000215346	0	0	0	8	0	0	0	0	9	3	0	0	0	2	0	0	12	2	0	0
ENSG00000215367	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0
ENSG00000215386	2	0	2	0	24	6	0	4	55	223	155	18	100	3	71	4	0	0	36	1
ENSG00000215399	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	4	0
ENSG00000215452	0	0	0	12	0	0	0	0	82	33	7	22	0	28	0	2	79	4	43	0
ENSG00000215952	0	0	0	0	0	0	0	0	2	1	0	0	0	0	0	0	1	0	0	0
ENSG00000216169	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000216193	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0
ENSG00000217746	0	0	1	0	0	0	5	0	0	0	1	0	0	0	1	0	0	1	0	0
ENSG00000218208	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	2	0	0	0	4
ENSG00000218586	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0
ENSG00000219102	3	5	1	0	3	3	6	55	3	4	8	0	6	1	4	0	3	0	3	31
ENSG00000219294	0	0	2	1	1	1	21	0	3	0	1	2	0	2	0	0	0	1	2	9
ENSG00000219374	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0
ENSG00000219391	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
ENSG00000219926	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0
ENSG00000220267	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000220875	0	0	2	0	2	2	0	0	0	0	0	0	0	0	2	0	0	0	2	0
ENSG00000221174	0	0	1	0	0	0	0	0	1	2	0	0	0	0	0	0	0	0	0	3
ENSG00000221181	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0
ENSG00000221384	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
ENSG00000221909	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0
ENSG00000221914	5	3	1	10	5	1	5	0	4	0	18	4	2	1	1	2	11	10	4	0
ENSG00000221963	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0
ENSG00000222414	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
ENSG00000222640	1	0	0	1	1	0	1	5	0	0	0	0	2	0	0	0	0	0	1	3
ENSG00000222844	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0
ENSG00000223351	0	0	1	0	0	0	0	0	0	1	2	427	0	0	0	0	0	0	3	0
ENSG00000223374	84	107	140	157	122	77	37	658	93	160	82	137	110	83	62	163	215	109	128	1444
ENSG00000223392	0	0	0	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0
ENSG00000223396	3	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0
ENSG00000223518	5	1	4	2	2	65	2	0	2	6	0	8	2	5	2	2	4	2	1	0
ENSG00000223529	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
ENSG00000223551	0	0	0	0	0	0	4	0	0	0	1	0	0	0	1	0	0	1	1	0
ENSG00000223668	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
ENSG00000223930	0	0	0	0	0	0	0	0	0	0	2	0	1	0	0	0	0	2	0	1
ENSG00000223941	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	49	0	6	1
ENSG00000224064	0	1	2	16	6	22	4	0	4	1	6	3	11	7	0	10	0	1	8	0
ENSG00000224141	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
ENSG00000224186	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
ENSG00000224347	0	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	5	0	0	8
ENSG00000224494	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000224631	98	112	171	127	293	294	106	64	479	755	202	305	560	346	262	587	158	235	249	87
ENSG00000224853	0	0	0	0	0	0	0	0	86	28	8	45	2	4	0	58	125	8	92	17
ENSG00000224864	0	0	0	1	2	0	0	0	1	0	0	2	0	0	8	0	1	0	0	60
ENSG00000224971	0	0	0	0	0	0	1	2	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000225015	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0
ENSG00000225156	0	5	0	3	1	0	0	0	25	37	1	22	79	2	1	12	11	14	0	21
ENSG00000225278	0	0	0	0	0	4	0	1	0	0	2	1	1	1	0	0	0	0	2	0
ENSG00000225541	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	1	1	2	6
ENSG00000225542	0	0	0	0	0	0	0	0	0	0	0	50	0	6	0	1	0	0	3	0
ENSG00000225643	6	5	0	16	8	14	4	5	27	9	5	8	17	21	84	14	9	6	18	4
ENSG00000225774	0	0	0	0	0	0	0	3	0	0	0	3	0	0	0	1	2	1	0	2
ENSG00000225786	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0
ENSG00000225806	0	0	0	2	24	0	93	0	73	77	5	82	43	34	20	0	134	8	13	27
ENSG00000225830	370	292	339	453	214	182	199	2	151	288	246	243	389	32	183	321	382	183	326	43
ENSG00000225864	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	11	0	1	0
ENSG00000225968	0	0	0	0	0	0	1	3	198	0	25	1	0	1	0	3	13	18	4	0
ENSG00000226068	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000226144	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
ENSG00000226145	0	0	0	0	221	0	0	0	1197	7	625	20	1139	18	3	0	0	25	0	107
ENSG00000226216	0	0	0	0	0	0	0	0	0	0	0	1	0	7	0	0	0	0	0	0
ENSG00000226252	0	0	0	0	0	0	0	7	0	0	0	0	27	0	0	0	34	0	0	1
ENSG00000226279	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000226329	0	0	0	0	0	0	0	3	121	22	1	2	55	18	1	13	86	9	30	4
ENSG00000226383	0	0	0	77	76	115	3	0	0	0	6	38	54	25	45	0	40	0	0	4
ENSG00000226403	1	0	0	3	5	0	10	2	19	9	7	0	8	0	1	34	15	9	12	4
ENSG00000226642	0	0	0	0	0	0	0	0	1	0	3	0	0	45	0	0	0	0	1	0
ENSG00000226676	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
ENSG00000226744	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0
ENSG00000226790	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0
ENSG00000226881	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000226887	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
ENSG00000226937	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000226974	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0
ENSG00000227019	0	0	0	0	0	0	0	0	115	0	0	71	1	0	0	6	0	0	127	21
ENSG00000227189	0	0	0	15	12	43	0	7	1	0	0	2	0	0	2	43	1	0	15	0
ENSG00000227372	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0
ENSG00000227430	0	0	0	0	0	0	0	0	0	0	0	0	0	4	2	3	0	0	0	54
ENSG00000227492	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000227500	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0
ENSG00000227586	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000227615	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0
ENSG00000227766	0	2	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	1	0
ENSG00000228082	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	1	0	0	0
ENSG00000228224	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0
ENSG00000228253	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0
ENSG00000228295	0	0	0	0	0	0	0	0	5	1	92	2	0	0	0	67	100	0	138	1
ENSG00000228340	0	0	0	0	0	0	0	0	207	5	4	50	2	33	12	0	69	22	22	0
ENSG00000228502	0	0	0	3	3	2	0	2	3	1	0	1	0	0	2	1	0	0	1	0
ENSG00000228532	0	0	0	0	0	0	0	0	0	0	1	0	0	0	3	2	8	0	0	0
ENSG00000228577	0	0	0	0	0	0	0	4	0	1	0	1	0	0	0	0	0	1	1	0
ENSG00000228639	0	0	0	0	0	0	0	0	1	0	1	0	0	1	0	0	2	0	0	0
ENSG00000228649	0	0	0	0	0	0	0	0	2	1	0	0	1	1	0	0	1	0	0	0
ENSG00000228703	183	230	354	229	183	126	104	407	744	250	74	294	262	252	78	780	290	175	241	455
ENSG00000228716	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
ENSG00000228751	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	1	0	0	1
ENSG00000228794	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0
ENSG00000228801	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0
ENSG00000229132	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0
ENSG00000229142	0	0	0	0	0	0	0	0	0	0	0	79	0	0	0	1	3	0	0	0
ENSG00000229152	30	52	45	19	79	98	33	20	153	38	51	70	92	58	22	130	256	22	178	2
ENSG00000229162	0	0	0	0	0	0	0	5	61	10	11	2	1	11	0	4	56	6	1	0
ENSG00000229298	3	4	2	8	7	1	0	17	41	17	16	11	4	6	0	10	65	61	11	9
ENSG00000229473	4	1	0	5	15	9	5	0	0	0	8	35	5	12	4	9	2	0	3	0
ENSG00000229526	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0
ENSG00000229588	0	0	0	0	0	0	0	0	11	0	0	0	0	0	0	0	8	0	0	0
ENSG00000229618	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0
ENSG00000229638	18	32	42	26	154	121	14	33	98	242	36	33	140	99	55	74	43	37	65	31
ENSG00000229676	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000229690	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
ENSG00000229816	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
ENSG00000229852	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000229951	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
ENSG00000229967	0	0	0	0	0	0	0	23	0	2	14	18	45	0	0	0	21	0	24	21
ENSG00000230043	0	2	1	0	9	3	5	11	2	4	28	1	1	1	7	10	6	37	3	25
ENSG00000230068	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000230088	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0
ENSG00000230148	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0
ENSG00000230207	4	8	6	2	21	9	12	0	32	50	8	4	24	18	7	12	3	4	4	0
ENSG00000230216	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
ENSG00000230228	0	0	0	0	1	0	0	0	0	0	0	0	2	1	0	0	0	0	0	0
ENSG00000230364	0	0	0	0	0	0	0	0	2	4	1	0	1	0	0	0	0	0	0	0
ENSG00000230500	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000230551	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
ENSG00000230673	1	0	2	1	0	0	0	1	1	2	0	0	1	1	0	1	4	1	1	2
ENSG00000230795	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	2	0	1	0
ENSG00000230850	0	2	5	0	1	17	0	2	1	3	11	5	1	5	0	7	12	0	0	0
ENSG00000230898	0	0	0	0	0	3	0	0	7	3	0	0	0	1	0	0	0	0	0	0
ENSG00000230928	1	9	2	0	1	0	1	2	89	0	14	39	0	245	2	167	51	5	37	75
ENSG00000231106	0	0	0	0	0	0	0	0	293	125	1	47	0	53	0	255	105	0	638	10
ENSG00000231205	0	0	0	28	0	0	0	0	86	0	4	0	0	0	100	0	9	0	0	9
ENSG00000231290	0	4	2	10	2	0	23	3	59	838	11	11	8	8	5	1	5	24	5	144
ENSG00000231419	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0
ENSG00000231435	0	0	1	40	22	19	6	0	20	0	1	9	3	0	0	0	2	0	3	0
ENSG00000231767	0	1	1	1	4	4	0	31	3	7	4	1	7	5	2	1	3	5	4	36
ENSG00000231817	0	0	0	0	0	0	0	0	499	31	146	300	319	12	0	24	13	0	312	2
ENSG00000231826	0	0	0	1	0	0	0	3	2303	2	60	7	3	63	0	429	174	0	267	25
ENSG00000231896	0	0	0	1	0	0	0	0	0	0	0	0	0	21	7	7	0	0	3	5
ENSG00000231925	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0
ENSG00000231964	0	0	0	0	2	0	1	1	0	0	0	1	1	0	0	0	5	0	46	27
ENSG00000231965	0	0	0	4	0	0	0	0	0	3	0	2	0	0	0	0	0	0	0	1
ENSG00000231991	0	4	4	0	33	8	0	8	21	16	48	23	26	18	19	12	37	14	4	32
ENSG00000232098	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
ENSG00000232113	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
ENSG00000232274	0	0	0	1	0	3	0	3	1	0	2	2	0	1	1	1	0	0	0	0
ENSG00000232295	86	96	62	82	31	94	115	237	1296	129	443	557	232	38	60	515	229	31	364	549
ENSG00000232341	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
ENSG00000232409	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0
ENSG00000232445	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0
ENSG00000232499	10	5	22	10	4	12	3	0	8	8	4	0	10	20	4	3	25	7	4	0
ENSG00000232527	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0
ENSG00000232587	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0
ENSG00000232593	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0	0
ENSG00000232677	0	0	0	20	0	14	6	0	26	0	6	8	3	8	2	0	19	0	8	0
ENSG00000232710	5	9	9	15	5	1	6	6	22	23	9	22	9	9	2	19	12	11	22	25
ENSG00000232745	0	1	4	0	0	121	2	7	0	3	6	18	21	27	0	20	24	12	50	0
ENSG00000232759	1	0	1	0	0	0	1	0	0	0	0	0	0	0	1	0	2	4	5	2
ENSG00000232906	3	6	1	0	2	1	0	3	2	20	2	10	8	5	2	0	4	3	1	0
ENSG00000232949	0	0	0	0	0	0	0	0	0	0	0	1	0	3	0	0	1	0	0	0
ENSG00000233026	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7	0
ENSG00000233101	0	0	0	11	5	3626	12	252	1	8	211	23	0	1	35	0	123	1017	11	0
ENSG00000233163	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
ENSG00000233218	0	2	4	2	0	3	0	2	0	0	0	0	0	0	0	0	1	8	1	0
ENSG00000233230	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
ENSG00000233332	0	0	0	0	0	0	0	0	24	10	1	3	9	2	2	0	4	0	15	0
ENSG00000233429	0	0	0	0	0	0	0	9	176	15	4	18	2	1	71	31	80	80	73	0
ENSG00000233476	64	31	33	50	56	38	40	42	108	143	48	173	106	34	65	98	50	38	38	25
ENSG00000233725	1	0	4	0	19	0	0	0	129	10	16	5	82	1	2	0	121	0	1	58
ENSG00000233901	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
ENSG00000234017	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
ENSG00000234072	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
ENSG00000234083	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000234129	5	3	3	3	16	1	9	7	14	11	22	5	15	10	16	20	11	3	10	6
ENSG00000234354	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000234426	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
ENSG00000234445	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
ENSG00000234449	2	4	0	1	0	0	0	0	8	7	6	6	0	0	0	1	6	4	1	0
ENSG00000234498	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
ENSG00000234741	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0
ENSG00000234745	2	0	0	115	1	0	28	0	2	0	4	5	18	4	27	3	157	240	42	15
ENSG00000234899	0	0	0	0	0	0	1	2	115	1	94	130	10	195	0	16	163	2	34	14
ENSG00000234978	14	11	12	24	1	80	2	2	11	25	139	30	17	22	1	27	87	21	16	3
ENSG00000235034	0	0	0	0	0	0	1	0	0	0	131	0	0	0	725	0	95	125	0	0
ENSG00000235123	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000235238	2	0	6	2	6	16	8	0	2	18	6	10	8	0	5	8	2	3	4	0
ENSG00000235432	0	0	0	0	0	13	0	1	0	0	0	0	1	3	0	0	1	1	4	0
ENSG00000235489	1	1	1	1	5	2	0	0	1	3	6	4	0	1	0	0	2	9	3	0
ENSG00000235565	4	1	1	6	6	4	0	0	11	1	10	9	2	4	13	23	41	14	46	6
